trading_date,sector_index_id,index_name,close,source,source_reference,coverage_start,coverage_end,methodology,sector_context_version
2025-02-21,NIFTY_PHARMA,NIFTY PHARMA,20385.65,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-24,NIFTY_PHARMA,NIFTY PHARMA,20389.7,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-25,NIFTY_PHARMA,NIFTY PHARMA,20249.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-27,NIFTY_PHARMA,NIFTY PHARMA,20201.25,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-28,NIFTY_PHARMA,NIFTY PHARMA,19813.5,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-03-03,NIFTY_PHARMA,NIFTY PHARMA,19879.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-03-04,NIFTY_PHARMA,NIFTY PHARMA,19820.65,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-03-05,NIFTY_PHARMA,NIFTY PHARMA,20126.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-03-06,NIFTY_PHARMA,NIFTY PHARMA,20423.35,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-03-07,NIFTY_PHARMA,NIFTY PHARMA,20378.3,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-03-10,NIFTY_PHARMA,NIFTY PHARMA,20256.55,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-03-11,NIFTY_PHARMA,NIFTY PHARMA,20332.1,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-03-12,NIFTY_PHARMA,NIFTY PHARMA,20424,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-03-13,NIFTY_PHARMA,NIFTY PHARMA,20386.85,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-03-17,NIFTY_PHARMA,NIFTY PHARMA,20703.95,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-03-18,NIFTY_PHARMA,NIFTY PHARMA,21041.3,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-03-19,NIFTY_PHARMA,NIFTY PHARMA,21145.65,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-03-20,NIFTY_PHARMA,NIFTY PHARMA,21340.6,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-03-21,NIFTY_PHARMA,NIFTY PHARMA,21625.9,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-03-24,NIFTY_PHARMA,NIFTY PHARMA,21771.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-03-25,NIFTY_PHARMA,NIFTY PHARMA,21542.5,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-03-26,NIFTY_PHARMA,NIFTY PHARMA,21360.6,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-03-27,NIFTY_PHARMA,NIFTY PHARMA,21275.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-03-28,NIFTY_PHARMA,NIFTY PHARMA,21137.45,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-04-01,NIFTY_PHARMA,NIFTY PHARMA,20771.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-04-02,NIFTY_PHARMA,NIFTY PHARMA,20952.85,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-04-03,NIFTY_PHARMA,NIFTY PHARMA,21423.55,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-04-04,NIFTY_PHARMA,NIFTY PHARMA,20560,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-04-07,NIFTY_PHARMA,NIFTY PHARMA,19995.5,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-04-08,NIFTY_PHARMA,NIFTY PHARMA,20377.9,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-04-09,NIFTY_PHARMA,NIFTY PHARMA,19976.3,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-04-11,NIFTY_PHARMA,NIFTY PHARMA,20461.9,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-04-15,NIFTY_PHARMA,NIFTY PHARMA,20912.2,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-04-16,NIFTY_PHARMA,NIFTY PHARMA,20874.3,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-04-17,NIFTY_PHARMA,NIFTY PHARMA,21126.75,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-04-21,NIFTY_PHARMA,NIFTY PHARMA,21351.05,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-04-22,NIFTY_PHARMA,NIFTY PHARMA,21438.05,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-04-23,NIFTY_PHARMA,NIFTY PHARMA,21738.95,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-04-24,NIFTY_PHARMA,NIFTY PHARMA,21974.6,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-04-25,NIFTY_PHARMA,NIFTY PHARMA,21482.55,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-04-28,NIFTY_PHARMA,NIFTY PHARMA,21908.1,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-04-29,NIFTY_PHARMA,NIFTY PHARMA,21676.65,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-04-30,NIFTY_PHARMA,NIFTY PHARMA,21772.45,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-02,NIFTY_PHARMA,NIFTY PHARMA,21627.45,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-05,NIFTY_PHARMA,NIFTY PHARMA,21775.75,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-06,NIFTY_PHARMA,NIFTY PHARMA,21534.35,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-07,NIFTY_PHARMA,NIFTY PHARMA,21462.45,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-08,NIFTY_PHARMA,NIFTY PHARMA,21115.05,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-09,NIFTY_PHARMA,NIFTY PHARMA,21071.75,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-12,NIFTY_PHARMA,NIFTY PHARMA,21102.7,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-13,NIFTY_PHARMA,NIFTY PHARMA,21359.75,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-14,NIFTY_PHARMA,NIFTY PHARMA,21480.5,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-15,NIFTY_PHARMA,NIFTY PHARMA,21650.65,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-16,NIFTY_PHARMA,NIFTY PHARMA,21633.2,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-19,NIFTY_PHARMA,NIFTY PHARMA,21740.45,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-20,NIFTY_PHARMA,NIFTY PHARMA,21456.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-21,NIFTY_PHARMA,NIFTY PHARMA,21723.65,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-22,NIFTY_PHARMA,NIFTY PHARMA,21521.75,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-23,NIFTY_PHARMA,NIFTY PHARMA,21434.25,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-26,NIFTY_PHARMA,NIFTY PHARMA,21501.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-27,NIFTY_PHARMA,NIFTY PHARMA,21524.95,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-28,NIFTY_PHARMA,NIFTY PHARMA,21393.3,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-29,NIFTY_PHARMA,NIFTY PHARMA,21589.35,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-05-30,NIFTY_PHARMA,NIFTY PHARMA,21442.05,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-06-02,NIFTY_PHARMA,NIFTY PHARMA,21394.1,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-06-03,NIFTY_PHARMA,NIFTY PHARMA,21354.2,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-06-04,NIFTY_PHARMA,NIFTY PHARMA,21371.7,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-06-05,NIFTY_PHARMA,NIFTY PHARMA,21644.2,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-06-06,NIFTY_PHARMA,NIFTY PHARMA,21684.4,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-06-09,NIFTY_PHARMA,NIFTY PHARMA,21826.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-06-10,NIFTY_PHARMA,NIFTY PHARMA,21948,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-06-11,NIFTY_PHARMA,NIFTY PHARMA,22057.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_PHARMA_2025-05-19_2025-08-16.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
