canonical_instrument_id,symbol,event_date,action_type,raw_factor,cumulative_backward_factor,volume_factor,factor_confidence,source_event_id,methodology_version,review_status
NSE:SUMEETINDS:EQ,SUMEETINDS,2025-10-03,STOCK_SPLIT,0.2,0.2,5,VERIFIED_OFFICIAL,nse-ca-e84535e9cb81ce31,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:SUPREMEENG:EQ,SUPREMEENG,2022-03-03,STOCK_SPLIT,0.1,0.1,10,VERIFIED_OFFICIAL,nse-ca-2d793d3d0d4ea2f1,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:SURYAROSNI:EQ,SURYAROSNI,2023-10-06,STOCK_SPLIT,0.5,0.25,2,VERIFIED_OFFICIAL,nse-ca-0e33dc145fa7cdf9,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:SURYAROSNI:EQ,SURYAROSNI,2025-01-01,BONUS,0.5,0.5,2,VERIFIED_OFFICIAL,nse-ca-5cd4e85b4e7179dd,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:SUULD:EQ,SUULD,2022-03-30,BONUS,0.5,0.5,2,VERIFIED_OFFICIAL,nse-ca-ce4971ea42998456,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TALBROAUTO:EQ,TALBROAUTO,2023-10-27,STOCK_SPLIT,0.2,0.2,5,VERIFIED_OFFICIAL,nse-ca-253ff79c9aa23443,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TARACHAND:EQ,TARACHAND,2024-12-05,STOCK_SPLIT,0.2,0.2,5,VERIFIED_OFFICIAL,nse-ca-4e9062f34bce303e,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TARIL:EQ,TARIL,2025-02-14,BONUS,0.5,0.5,2,VERIFIED_OFFICIAL,nse-ca-e2b9976558bb54d7,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TATAINVEST:EQ,TATAINVEST,2025-10-14,STOCK_SPLIT,0.1,0.1,10,VERIFIED_OFFICIAL,nse-ca-83aa26c4ebd901e8,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TATASTEEL:EQ,TATASTEEL,2022-07-28,STOCK_SPLIT,0.1,0.1,10,VERIFIED_OFFICIAL,nse-ca-5a50149313260c1b,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TCC:EQ,TCC,2026-09-04,STOCK_SPLIT,0.2,0.2,5,VERIFIED_OFFICIAL,nse-ca-b940a3f1fc3d144f,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TDPOWERSYS:EQ,TDPOWERSYS,2022-10-31,STOCK_SPLIT,0.2,0.1,5,VERIFIED_OFFICIAL,nse-ca-bb48a8515d3f0ffe,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TDPOWERSYS:EQ,TDPOWERSYS,2026-08-24,STOCK_SPLIT,0.5,0.5,2,VERIFIED_OFFICIAL,nse-ca-37016037e3cfe12a,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TEMBO:EQ,TEMBO,2026-08-05,STOCK_SPLIT,0.1,0.1,10,VERIFIED_OFFICIAL,nse-ca-d43540bcf6abb0e2,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TFCILTD:EQ,TFCILTD,2025-09-19,STOCK_SPLIT,0.2,0.2,5,VERIFIED_OFFICIAL,nse-ca-adf1a820cb1af37f,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:THANGAMAYL:EQ,THANGAMAYL,2023-07-17,BONUS,0.5,0.5,2,VERIFIED_OFFICIAL,nse-ca-d80d398f2a675537,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:THEMISMED:EQ,THEMISMED,2023-10-10,STOCK_SPLIT,0.1,0.1,10,VERIFIED_OFFICIAL,nse-ca-0281111f0c6bfafa,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:THYROCARE:EQ,THYROCARE,2025-11-28,BONUS,0.3333333333333333333333333333,0.3333333333333333333333333333,3,VERIFIED_OFFICIAL,nse-ca-47b8dc22a70f8c1c,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TIMETECHNO:EQ,TIMETECHNO,2025-09-23,BONUS,0.5,0.5,2,VERIFIED_OFFICIAL,nse-ca-4f70afd5f965562c,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TIPSMUSIC:EQ,TIPSMUSIC,2023-04-21,STOCK_SPLIT,0.1,0.1,10,VERIFIED_OFFICIAL,nse-ca-3c3d1577ed251b7a,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TIRUPATIFL:EQ,TIRUPATIFL,2021-10-07,BONUS,0.5714285714285714285714285714,0.5714285714285714285714285714,1.75,VERIFIED_OFFICIAL,nse-ca-2a75a12d4f9961e1,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TIRUPATIFL:EQ,TIRUPATIFL,2021-10-07,STOCK_SPLIT,0.2,0.1142857142857142857142857143,5,VERIFIED_OFFICIAL,nse-ca-48586c3c5196a560,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TORNTPHARM:EQ,TORNTPHARM,2022-07-08,BONUS,0.5,0.5,2,VERIFIED_OFFICIAL,nse-ca-01fae0e8cd6fa94d,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TPHQ:EQ,TPHQ,2023-12-14,STOCK_SPLIT,0.1,0.1,10,VERIFIED_OFFICIAL,nse-ca-9c926ae22d3241e9,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TPLPLASTEH:EQ,TPLPLASTEH,2021-09-16,BONUS,0.5,0.1,2,VERIFIED_OFFICIAL,nse-ca-1dba479a4d9437db,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TPLPLASTEH:EQ,TPLPLASTEH,2022-10-19,STOCK_SPLIT,0.2,0.2,5,VERIFIED_OFFICIAL,nse-ca-ecde5390f9ec599a,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TRENT:EQ,TRENT,2026-06-04,BONUS,0.6666666666666666666666666667,0.6666666666666666666666666667,1.5,VERIFIED_OFFICIAL,nse-ca-3eb26348928057a8,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TTKPRESTIG:EQ,TTKPRESTIG,2021-12-14,STOCK_SPLIT,0.1,0.1,10,VERIFIED_OFFICIAL,nse-ca-5b2c7e98efa18a1e,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:TTL:EQ,TTL,2025-02-12,STOCK_SPLIT,0.1,0.1,10,VERIFIED_OFFICIAL,nse-ca-11c54bbf5116cf4c,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:UEL:EQ,UEL,2024-09-20,BONUS,0.8,0.1587301587301587301587301587,1.25,VERIFIED_OFFICIAL,nse-ca-4d4951ccfa8ad5c1,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:UEL:EQ,UEL,2025-05-30,BONUS,0.5952380952380952380952380952,0.1984126984126984126984126984,1.68,VERIFIED_OFFICIAL,nse-ca-a96bb52f9a248022,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:UEL:EQ,UEL,2025-10-10,BONUS,0.3333333333333333333333333333,0.3333333333333333333333333333,3,VERIFIED_OFFICIAL,nse-ca-ccf883f4f6d49af7,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:UNITEDPOLY:EQ,UNITEDPOLY,2025-05-02,STOCK_SPLIT,0.1,0.1,10,VERIFIED_OFFICIAL,nse-ca-7d7c246cef5f7356,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:UNIVASTU:EQ,UNIVASTU,2025-10-13,BONUS,0.3333333333333333333333333333,0.3333333333333333333333333333,3,VERIFIED_OFFICIAL,nse-ca-cfa2c9d836af77e7,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:UNOMINDA:EQ,UNOMINDA,2022-07-07,BONUS,0.5,0.5,2,VERIFIED_OFFICIAL,nse-ca-d1b2163a0d307528,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:V2RETAIL:EQ,V2RETAIL,2026-03-25,STOCK_SPLIT,0.1,0.1,10,VERIFIED_OFFICIAL,nse-ca-cda1b0653ed523b2,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VAISHALI:EQ,VAISHALI,2024-10-15,BONUS,0.5,0.5,2,VERIFIED_OFFICIAL,nse-ca-20d4fef7ec508d3c,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VAISHALI:EQ,VAISHALI,2024-10-15,STOCK_SPLIT,0.2,0.1,5,VERIFIED_OFFICIAL,nse-ca-f525e2db43dc86e3,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VARDMNPOLY:EQ,VARDMNPOLY,2024-05-17,STOCK_SPLIT,0.1,0.1,10,VERIFIED_OFFICIAL,nse-ca-f2d0cc255e81a29b,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VBL:EQ,VBL,2022-06-06,BONUS,0.6666666666666666666666666667,0.1333333333333333333333333333,1.5,VERIFIED_OFFICIAL,nse-ca-5225640c259d5c73,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VBL:EQ,VBL,2023-06-15,STOCK_SPLIT,0.5,0.2,2,VERIFIED_OFFICIAL,nse-ca-277d022dc5610790,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VBL:EQ,VBL,2024-09-12,STOCK_SPLIT,0.4,0.4,2.5,VERIFIED_OFFICIAL,nse-ca-271a1d23ddddafc6,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VCL:EQ,VCL,2023-02-15,STOCK_SPLIT,0.5,0.5,2,VERIFIED_OFFICIAL,nse-ca-ebca68f6a2f59bc0,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VERTOZ:EQ,VERTOZ,2024-07-05,STOCK_SPLIT,0.1,0.1,10,VERIFIED_OFFICIAL,nse-ca-5922629dab9f4732,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VERTOZ:EQ,VERTOZ,2024-07-05,BONUS,0.5,0.05,2,VERIFIED_OFFICIAL,nse-ca-5d1f898247f7f025,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VESUVIUS:EQ,VESUVIUS,2025-06-10,STOCK_SPLIT,0.1,0.1,10,VERIFIED_OFFICIAL,nse-ca-1c9615a8f1cb562b,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VGL:EQ,VGL,2026-03-02,STOCK_SPLIT,0.5,0.5,2,VERIFIED_OFFICIAL,nse-ca-bdf1cfd3b453bf0f,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VIMTALABS:EQ,VIMTALABS,2025-06-13,BONUS,0.5,0.5,2,VERIFIED_OFFICIAL,nse-ca-4f749366ff337321,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VINNY:EQ,VINNY,2023-02-24,STOCK_SPLIT,0.1,0.1,10,VERIFIED_OFFICIAL,nse-ca-0d5fa9c8dcc3225c,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VINNY:EQ,VINNY,2023-02-24,BONUS,0.4347826086956521739130434783,0.04347826086956521739130434783,2.3,VERIFIED_OFFICIAL,nse-ca-7ee61013b2956cf8,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VISAKAIND:EQ,VISAKAIND,2023-05-15,STOCK_SPLIT,0.2,0.2,5,VERIFIED_OFFICIAL,nse-ca-2c979b206f52c663,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VISHAL:EQ,VISHAL,2022-03-10,BONUS,0.3333333333333333333333333333,0.3333333333333333333333333333,3,VERIFIED_OFFICIAL,nse-ca-79db3d812d38626e,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VISHNU:EQ,VISHNU,2023-01-13,STOCK_SPLIT,0.2,0.2,5,VERIFIED_OFFICIAL,nse-ca-0e30b299a9f721d4,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VISHWARAJ:EQ,VISHWARAJ,2021-10-21,STOCK_SPLIT,0.2,0.2,5,VERIFIED_OFFICIAL,nse-ca-68afad1a6c956b26,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VMART:EQ,VMART,2025-06-23,BONUS,0.25,0.25,4,VERIFIED_OFFICIAL,nse-ca-113c9f334a17dd29,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VRLLOG:EQ,VRLLOG,2025-08-14,BONUS,0.5,0.5,2,VERIFIED_OFFICIAL,nse-ca-11ca5dbd86605e6a,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VSSL:EQ,VSSL,2023-05-26,BONUS,0.5,0.5,2,VERIFIED_OFFICIAL,nse-ca-af7ca68a714228f6,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VSTIND:EQ,VSTIND,2024-09-06,BONUS,0.09090909090909090909090909091,0.09090909090909090909090909091,11,VERIFIED_OFFICIAL,nse-ca-d997fabdc950b9c2,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:VTL:EQ,VTL,2022-03-24,STOCK_SPLIT,0.2,0.2,5,VERIFIED_OFFICIAL,nse-ca-c896a04ee2077304,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:WEBELSOLAR:EQ,WEBELSOLAR,2025-11-14,STOCK_SPLIT,0.1,0.1,10,VERIFIED_OFFICIAL,nse-ca-8bd16a572d17eca0,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:WEL:EQ,WEL,2024-11-12,STOCK_SPLIT,0.1,0.1,10,VERIFIED_OFFICIAL,nse-ca-c5748245b3792af7,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:WIPRO:EQ,WIPRO,2024-12-03,BONUS,0.5,0.5,2,VERIFIED_OFFICIAL,nse-ca-8cfaf5a24dd2192a,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:XPROINDIA:EQ,XPROINDIA,2022-07-01,BONUS,0.6666666666666666666666666667,0.6666666666666666666666666667,1.5,VERIFIED_OFFICIAL,nse-ca-027b80ed4fbe1603,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:ZFCVINDIA:EQ,ZFCVINDIA,2026-06-24,BONUS,0.1666666666666666666666666667,0.1666666666666666666666666667,5.999999999999999999999999999,VERIFIED_OFFICIAL,nse-ca-7d450e8755afa9a4,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:ZIMLAB:EQ,ZIMLAB,2022-12-22,BONUS,0.3333333333333333333333333333,0.3333333333333333333333333333,3,VERIFIED_OFFICIAL,nse-ca-20703ef4d5d6a223,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
NSE:ZYDUSWELL:EQ,ZYDUSWELL,2025-09-18,STOCK_SPLIT,0.2,0.2,5,VERIFIED_OFFICIAL,nse-ca-befcaf6b1b9e12d4,PRICE_ADJUSTED_STRUCTURAL_V1,PARSED
